ticket_id,show_id,theater_id,movie_id,customer_id,purchase_time,seat_type,price,quantity,total
T001240,S0198,T03,M011,C0322,2025-08-20 07:53:50,Regular,37.0,1,37.0
T001241,S0413,T05,M004,C0107,2025-08-30 14:23:50,VIP,63.0,1,63.0
T001242,S0067,T01,M027,C0368,2025-05-06 00:23:50,Regular,40.0,1,40.0
T001243,S0071,T01,M028,C0069,2025-05-05 22:23:50,Regular,43.0,1,43.0
T001244,S0205,T03,M012,C0168,2025-09-24 00:38:50,Regular,40.0,1,40.0
T001245,S0488,T05,M003,C0097,2025-09-04 04:23:50,Regular,36.0,1,36.0
T001246,S0144,T02,M008,C0425,2025-05-21 17:08:50,VIP,54.0,1,54.0
T001247,S0275,T03,M033,C0059,2025-05-30 02:23:50,Regular,40.0,1,40.0
T001248,S0398,T05,M001,C0196,2025-08-01 13:23:50,Regular,37.0,1,37.0
T001249,S0074,T01,M009,C0541,2025-07-22 05:08:50,Regular,45.0,1,45.0
T001250,S0129,T02,M028,C0115,2025-09-15 17:08:50,Regular,43.0,1,43.0
T001251,S0051,T01,M035,C0455,2025-05-02 19:53:50,Regular,37.0,1,37.0
T001252,S0364,T04,M027,C0183,2025-08-21 11:53:50,Regular,40.0,1,40.0
T001253,S0062,T01,M015,C0346,2025-06-29 09:53:50,Couple,66.6,1,66.6
T001254,S0345,T04,M011,C0495,2025-05-12 06:08:50,Regular,37.0,1,37.0
T001255,S0422,T05,M024,C0253,2025-05-27 11:23:50,Regular,48.0,1,48.0
T001256,S0336,T04,M023,C0177,2025-09-20 05:38:50,Regular,38.0,1,38.0
T001257,S0388,T04,M026,C0007,2025-08-03 18:38:50,Regular,45.0,1,45.0
T001258,S0455,T05,M016,C0564,2025-07-07 14:38:50,Regular,44.0,1,44.0
T001259,S0245,T03,M023,C0166,2025-08-20 02:38:50,Regular,38.0,1,38.0
T001260,S0086,T02,M032,C0406,2025-09-14 09:53:50,VIP,57.0,1,57.0
T001261,S0228,T03,M001,C0295,2025-08-05 17:08:50,Regular,37.0,1,37.0
T001262,S0475,T05,M001,C0280,2025-09-16 23:23:50,Regular,37.0,1,37.0
T001263,S0318,T04,M006,C0447,2025-09-19 00:23:50,VIP,64.5,1,64.5
T001264,S0107,T02,M014,C0547,2025-06-27 00:53:50,Regular,41.0,1,41.0
T001265,S0427,T05,M005,C0358,2025-06-30 06:53:50,Regular,38.0,1,38.0
T001266,S0334,T04,M032,C0239,2025-08-26 18:53:50,Regular,38.0,1,38.0
T001267,S0172,T02,M028,C0263,2025-09-13 12:38:50,Regular,43.0,1,43.0
T001268,S0472,T05,M036,C0125,2025-05-12 06:08:50,Regular,45.0,1,45.0
T001269,S0413,T05,M004,C0035,2025-08-25 16:23:50,Regular,42.0,1,42.0
T001270,S0041,T01,M016,C0452,2025-06-05 16:53:50,Regular,44.0,1,44.0
T001271,S0397,T05,M030,C0108,2025-09-09 10:38:50,Regular,38.0,1,38.0
T001272,S0138,T02,M008,C0189,2025-08-03 16:38:50,Regular,36.0,1,36.0
T001273,S0236,T03,M024,C0393,2025-07-12 11:38:50,Regular,48.0,1,48.0
T001274,S0021,T01,M028,C0274,2025-09-07 22:53:50,Regular,43.0,1,43.0
T001275,S0006,T01,M029,C0041,2025-07-23 09:23:50,Regular,46.0,1,46.0
T001276,S0427,T05,M005,C0182,2025-06-25 22:53:50,Regular,38.0,1,38.0
T001277,S0285,T03,M017,C0046,2025-08-04 06:08:50,Regular,43.0,1,43.0
T001278,S0194,T03,M004,C0199,2025-05-24 03:08:50,Regular,42.0,1,42.0
T001279,S0195,T03,M037,C0007,2025-06-22 10:53:50,Regular,45.0,1,45.0
T001280,S0082,T02,M015,C0267,2025-07-09 14:08:50,Regular,37.0,1,37.0
T001281,S0455,T05,M016,C0207,2025-07-10 02:38:50,VIP,66.0,1,66.0
T001282,S0090,T02,M017,C0084,2025-09-19 14:23:50,Regular,43.0,1,43.0
T001283,S0085,T02,M002,C0120,2025-07-23 19:38:50,Regular,37.0,1,37.0
T001284,S0162,T02,M014,C0114,2025-07-15 16:38:50,Regular,41.0,1,41.0
T001285,S0079,T02,M018,C0572,2025-06-27 07:08:50,Regular,36.0,1,36.0
T001286,S0302,T03,M018,C0202,2025-09-17 03:08:50,VIP,54.0,1,54.0
T001287,S0210,T03,M006,C0447,2025-05-15 14:53:50,Couple,77.4,1,77.4
T001288,S0070,T01,M028,C0094,2025-05-11 20:08:50,Regular,43.0,1,43.0
T001289,S0153,T02,M027,C0146,2025-08-18 19:38:50,Regular,40.0,1,40.0
T001290,S0079,T02,M018,C0498,2025-06-25 10:08:50,Regular,36.0,1,36.0
T001291,S0479,T05,M022,C0105,2025-07-26 20:23:50,Regular,40.0,1,40.0
T001292,S0315,T04,M023,C0053,2025-08-12 13:53:50,Regular,38.0,1,38.0
T001293,S0366,T04,M034,C0559,2025-05-19 02:23:50,Regular,41.0,1,41.0
T001294,S0458,T05,M037,C0084,2025-08-16 04:53:50,Regular,45.0,1,45.0
T001295,S0046,T01,M030,C0533,2025-07-15 08:53:50,Regular,38.0,1,38.0
T001296,S0327,T04,M003,C0176,2025-05-23 19:53:50,Regular,36.0,1,36.0
T001297,S0164,T02,M017,C0415,2025-07-13 07:23:50,Regular,43.0,1,43.0
T001298,S0191,T03,M013,C0095,2025-06-23 19:38:50,Regular,39.0,1,39.0
T001299,S0440,T05,M037,C0524,2025-06-10 01:38:50,VIP,67.5,1,67.5
T001300,S0062,T01,M015,C0445,2025-07-03 15:53:50,VIP,55.5,1,55.5
T001301,S0011,T01,M018,C0006,2025-08-01 09:08:50,Regular,36.0,1,36.0
T001302,S0310,T03,M030,C0501,2025-05-16 17:38:50,Regular,38.0,1,38.0
T001303,S0387,T04,M026,C0488,2025-09-05 14:08:50,Couple,81.0,1,81.0
T001304,S0461,T05,M023,C0334,2025-05-25 13:08:50,Regular,38.0,1,38.0
T001305,S0128,T02,M014,C0202,2025-07-11 15:38:50,Regular,41.0,1,41.0
T001306,S0092,T02,M032,C0170,2025-08-20 17:23:50,Regular,38.0,1,38.0
T001307,S0267,T03,M036,C0120,2025-07-25 23:23:50,Regular,45.0,1,45.0
T001308,S0455,T05,M016,C0291,2025-07-09 07:38:50,Regular,44.0,1,44.0
T001309,S0102,T02,M036,C0536,2025-06-19 12:38:50,Regular,45.0,1,45.0
T001310,S0096,T02,M027,C0429,2025-07-08 07:08:50,Regular,40.0,1,40.0
T001311,S0447,T05,M027,C0140,2025-07-30 20:53:50,VIP,60.0,1,60.0
T001312,S0132,T02,M001,C0536,2025-08-12 19:08:50,Regular,37.0,1,37.0
T001313,S0202,T03,M009,C0035,2025-05-28 03:08:50,VIP,67.5,1,67.5
T001314,S0093,T02,M006,C0274,2025-07-13 22:53:50,Regular,43.0,1,43.0
T001315,S0132,T02,M001,C0470,2025-08-03 04:08:50,Regular,37.0,1,37.0
T001316,S0414,T05,M002,C0331,2025-05-28 07:53:50,Regular,37.0,1,37.0
T001317,S0058,T01,M012,C0099,2025-07-28 05:08:50,VIP,60.0,1,60.0
T001318,S0406,T05,M022,C0128,2025-08-12 04:08:50,Regular,40.0,1,40.0
T001319,S0332,T04,M009,C0279,2025-07-16 09:53:50,Regular,45.0,1,45.0
T001320,S0071,T01,M028,C0272,2025-05-02 12:23:50,Regular,43.0,1,43.0
T001321,S0255,T03,M028,C0196,2025-05-08 04:23:50,VIP,64.5,1,64.5
T001322,S0461,T05,M023,C0182,2025-06-02 06:08:50,Regular,38.0,1,38.0
T001323,S0478,T05,M026,C0150,2025-06-21 12:38:50,Regular,45.0,1,45.0
T001324,S0453,T05,M031,C0410,2025-06-13 00:23:50,Regular,40.0,1,40.0
T001325,S0119,T02,M032,C0034,2025-06-28 08:38:50,Regular,38.0,1,38.0
T001326,S0190,T03,M040,C0532,2025-06-27 11:38:50,VIP,54.0,1,54.0
T001327,S0186,T03,M036,C0262,2025-05-07 02:38:50,Regular,45.0,1,45.0
T001328,S0476,T05,M030,C0006,2025-06-15 01:23:50,Regular,38.0,1,38.0
T001329,S0460,T05,M026,C0473,2025-06-06 20:38:50,Regular,45.0,1,45.0
T001330,S0190,T03,M040,C0418,2025-06-25 07:38:50,Regular,36.0,1,36.0
T001331,S0030,T01,M014,C0126,2025-05-22 20:38:50,Regular,41.0,1,41.0
T001332,S0034,T01,M021,C0134,2025-06-29 04:08:50,Regular,39.0,1,39.0
T001333,S0245,T03,M023,C0061,2025-08-19 21:38:50,Regular,38.0,1,38.0
T001334,S0435,T05,M033,C0007,2025-08-24 12:38:50,Regular,40.0,1,40.0
T001335,S0443,T05,M027,C0381,2025-07-06 23:53:50,Regular,40.0,1,40.0
T001336,S0291,T03,M018,C0069,2025-05-19 06:08:50,Regular,36.0,1,36.0
T001337,S0269,T03,M034,C0429,2025-04-29 19:53:50,Regular,41.0,1,41.0
T001338,S0398,T05,M001,C0422,2025-07-27 12:23:50,Regular,37.0,1,37.0
T001339,S0114,T02,M012,C0178,2025-05-31 10:38:50,Regular,40.0,1,40.0
T001340,S0218,T03,M027,C0106,2025-08-05 18:53:50,Regular,40.0,1,40.0
T001341,S0009,T01,M018,C0216,2025-05-20 05:23:50,Regular,36.0,1,36.0
T001342,S0037,T01,M030,C0594,2025-08-17 18:53:50,Regular,38.0,1,38.0
T001343,S0310,T03,M030,C0438,2025-05-11 21:38:50,Regular,38.0,1,38.0
T001344,S0119,T02,M032,C0599,2025-07-02 02:38:50,Regular,38.0,1,38.0
T001345,S0041,T01,M016,C0348,2025-06-05 16:53:50,Regular,44.0,1,44.0
T001346,S0162,T02,M014,C0433,2025-07-13 11:38:50,Regular,41.0,1,41.0
T001347,S0014,T01,M020,C0134,2025-06-24 21:08:50,Regular,39.0,1,39.0
T001348,S0337,T04,M029,C0070,2025-09-14 01:23:50,Regular,46.0,1,46.0
T001349,S0363,T04,M004,C0525,2025-08-22 14:23:50,VIP,63.0,1,63.0
T001350,S0045,T01,M008,C0267,2025-09-20 21:53:50,Regular,36.0,1,36.0
T001351,S0002,T01,M023,C0005,2025-08-15 19:53:50,VIP,57.0,1,57.0
T001352,S0198,T03,M011,C0482,2025-08-27 00:53:50,Regular,37.0,1,37.0
T001353,S0243,T03,M005,C0285,2025-06-01 09:53:50,Regular,38.0,1,38.0
T001354,S0293,T03,M011,C0294,2025-06-10 03:53:50,Regular,37.0,1,37.0
T001355,S0453,T05,M031,C0201,2025-06-11 12:23:50,Regular,40.0,1,40.0
T001356,S0193,T03,M015,C0364,2025-09-13 16:53:50,Regular,37.0,1,37.0
T001357,S0456,T05,M038,C0266,2025-08-15 10:38:50,Regular,41.0,1,41.0
T001358,S0293,T03,M011,C0094,2025-06-09 03:53:50,Regular,37.0,1,37.0
T001359,S0234,T03,M026,C0370,2025-07-01 13:38:50,Regular,45.0,1,45.0
T001360,S0184,T03,M015,C0464,2025-05-03 14:23:50,Regular,37.0,1,37.0
T001361,S0438,T05,M030,C0383,2025-05-21 21:23:50,Regular,38.0,1,38.0
T001362,S0353,T04,M017,C0097,2025-06-15 20:08:50,Regular,43.0,1,43.0
T001363,S0073,T01,M019,C0299,2025-05-02 06:23:50,Regular,39.0,1,39.0
T001364,S0310,T03,M030,C0202,2025-05-14 16:38:50,Couple,68.4,1,68.4
T001365,S0465,T05,M019,C0323,2025-05-20 02:08:50,Regular,39.0,1,39.0
T001366,S0128,T02,M014,C0452,2025-07-09 02:38:50,VIP,61.5,1,61.5
T001367,S0411,T05,M002,C0395,2025-09-13 09:08:50,Regular,37.0,1,37.0
T001368,S0247,T03,M004,C0211,2025-08-30 17:23:50,Regular,42.0,1,42.0
T001369,S0005,T01,M015,C0337,2025-05-28 23:23:50,Regular,37.0,1,37.0
T001370,S0220,T03,M021,C0390,2025-05-25 00:38:50,Couple,70.2,1,70.2
T001371,S0372,T04,M040,C0012,2025-05-31 19:53:50,Regular,36.0,1,36.0
T001372,S0393,T05,M039,C0536,2025-05-13 00:08:50,Regular,42.0,1,42.0
T001373,S0207,T03,M015,C0465,2025-08-02 14:38:50,Regular,37.0,1,37.0
T001374,S0321,T04,M014,C0036,2025-09-17 12:08:50,Regular,41.0,1,41.0
T001375,S0264,T03,M035,C0154,2025-08-19 05:23:50,Regular,37.0,1,37.0
T001376,S0454,T05,M036,C0305,2025-05-27 11:23:50,Couple,81.0,1,81.0
T001377,S0034,T01,M021,C0168,2025-07-04 20:08:50,Regular,39.0,1,39.0
T001378,S0225,T03,M015,C0117,2025-08-20 00:38:50,Regular,37.0,1,37.0
T001379,S0460,T05,M026,C0277,2025-05-28 09:38:50,Regular,45.0,1,45.0
T001380,S0273,T03,M025,C0395,2025-05-22 10:53:50,Regular,43.0,1,43.0
T001381,S0027,T01,M009,C0165,2025-08-29 08:08:50,Regular,45.0,1,45.0
T001382,S0256,T03,M029,C0445,2025-08-17 09:08:50,Regular,46.0,1,46.0
T001383,S0122,T02,M025,C0307,2025-06-02 03:38:50,Regular,43.0,1,43.0
T001384,S0278,T03,M029,C0240,2025-06-29 06:38:50,Regular,46.0,1,46.0
T001385,S0155,T02,M020,C0212,2025-06-06 00:08:50,VIP,58.5,1,58.5
T001386,S0355,T04,M019,C0137,2025-09-01 14:38:50,Regular,39.0,1,39.0
T001387,S0017,T01,M027,C0271,2025-08-29 22:08:50,VIP,60.0,1,60.0
T001388,S0248,T03,M029,C0073,2025-08-05 13:53:50,VIP,69.0,1,69.0
T001389,S0063,T01,M013,C0161,2025-09-10 18:23:50,Regular,39.0,1,39.0
T001390,S0069,T01,M009,C0009,2025-08-16 11:53:50,Regular,45.0,1,45.0
T001391,S0183,T03,M001,C0569,2025-05-27 08:38:50,Regular,37.0,1,37.0
T001392,S0417,T05,M034,C0137,2025-05-15 14:38:50,VIP,61.5,1,61.5
T001393,S0215,T03,M012,C0251,2025-08-07 21:23:50,Regular,40.0,1,40.0
T001394,S0252,T03,M011,C0430,2025-05-18 10:53:50,Regular,37.0,1,37.0
T001395,S0180,T02,M039,C0433,2025-06-10 22:53:50,Regular,42.0,1,42.0
T001396,S0219,T03,M010,C0313,2025-05-14 09:23:50,VIP,57.0,1,57.0
T001397,S0137,T02,M017,C0196,2025-06-24 06:23:50,Regular,43.0,1,43.0
T001398,S0240,T03,M027,C0317,2025-06-22 17:38:50,Regular,40.0,1,40.0
T001399,S0083,T02,M021,C0166,2025-05-03 15:08:50,Regular,39.0,1,39.0
T001400,S0147,T02,M035,C0371,2025-05-26 08:53:50,Regular,37.0,1,37.0
T001401,S0273,T03,M025,C0036,2025-05-23 07:53:50,Regular,43.0,1,43.0
T001402,S0392,T05,M002,C0523,2025-06-25 20:08:50,VIP,55.5,1,55.5
T001403,S0340,T04,M012,C0594,2025-09-13 11:38:50,Regular,40.0,1,40.0
T001404,S0159,T02,M030,C0413,2025-06-28 20:53:50,Regular,38.0,1,38.0
T001405,S0027,T01,M009,C0282,2025-08-27 14:08:50,Regular,45.0,1,45.0
T001406,S0091,T02,M034,C0495,2025-08-16 00:08:50,Regular,41.0,1,41.0
T001407,S0001,T01,M020,C0065,2025-05-27 17:08:50,Regular,39.0,1,39.0
T001408,S0300,T03,M009,C0573,2025-05-05 12:23:50,Regular,45.0,1,45.0
T001409,S0045,T01,M008,C0542,2025-09-26 04:53:50,Regular,36.0,1,36.0
T001410,S0483,T05,M033,C0185,2025-05-14 02:23:50,Regular,40.0,1,40.0
T001411,S0074,T01,M009,C0024,2025-07-25 14:08:50,Regular,45.0,1,45.0
T001412,S0066,T01,M027,C0438,2025-05-08 04:38:50,Couple,72.0,1,72.0
T001413,S0325,T04,M035,C0266,2025-07-01 19:08:50,Regular,37.0,1,37.0
T001414,S0376,T04,M033,C0233,2025-08-29 02:23:50,VIP,60.0,1,60.0
T001415,S0159,T02,M030,C0212,2025-06-26 16:53:50,VIP,57.0,1,57.0
T001416,S0280,T03,M031,C0159,2025-05-16 05:08:50,Regular,40.0,1,40.0
T001417,S0186,T03,M036,C0129,2025-05-13 03:38:50,Regular,45.0,1,45.0
T001418,S0342,T04,M006,C0517,2025-09-07 17:38:50,Couple,77.4,1,77.4
T001419,S0048,T01,M021,C0431,2025-09-05 05:08:50,Regular,39.0,1,39.0
T001420,S0407,T05,M024,C0225,2025-07-06 01:38:50,VIP,72.0,1,72.0
T001421,S0278,T03,M029,C0534,2025-06-28 05:38:50,Regular,46.0,1,46.0
T001422,S0003,T01,M019,C0577,2025-08-07 11:38:50,Regular,39.0,1,39.0
T001423,S0188,T03,M017,C0205,2025-09-26 09:53:50,Regular,43.0,1,43.0
T001424,S0407,T05,M024,C0410,2025-07-05 12:38:50,VIP,72.0,1,72.0
T001425,S0458,T05,M037,C0199,2025-08-21 01:53:50,Regular,45.0,1,45.0
T001426,S0284,T03,M004,C0165,2025-06-29 08:38:50,VIP,63.0,1,63.0
T001427,S0237,T03,M015,C0419,2025-08-20 04:38:50,Regular,37.0,1,37.0
T001428,S0266,T03,M030,C0211,2025-05-21 09:38:50,Regular,38.0,1,38.0
T001429,S0290,T03,M009,C0167,2025-05-11 01:38:50,Regular,45.0,1,45.0
T001430,S0356,T04,M028,C0163,2025-05-31 04:08:50,Regular,43.0,1,43.0
T001431,S0463,T05,M025,C0417,2025-05-07 11:08:50,Couple,77.4,1,77.4
T001432,S0233,T03,M002,C0591,2025-09-10 02:08:50,VIP,55.5,1,55.5
T001433,S0166,T02,M032,C0511,2025-06-25 20:38:50,Regular,38.0,1,38.0
T001434,S0455,T05,M016,C0247,2025-07-15 05:38:50,Regular,44.0,1,44.0
T001435,S0060,T01,M027,C0433,2025-07-12 15:53:50,Regular,40.0,1,40.0
T001436,S0239,T03,M021,C0244,2025-07-21 10:08:50,Regular,39.0,1,39.0
T001437,S0462,T05,M038,C0463,2025-07-26 09:38:50,Regular,41.0,1,41.0
T001438,S0487,T05,M031,C0375,2025-09-05 15:53:50,Regular,40.0,1,40.0
T001439,S0107,T02,M014,C0206,2025-06-27 07:53:50,Couple,73.8,1,73.8
T001440,S0367,T04,M014,C0496,2025-07-18 14:23:50,Regular,41.0,1,41.0
T001441,S0386,T04,M016,C0169,2025-07-04 13:38:50,Regular,44.0,1,44.0
T001442,S0185,T03,M011,C0238,2025-08-31 16:23:50,VIP,55.5,1,55.5
T001443,S0259,T03,M039,C0300,2025-07-02 08:08:50,Regular,42.0,1,42.0
T001444,S0003,T01,M019,C0597,2025-08-02 05:38:50,Regular,39.0,1,39.0
T001445,S0206,T03,M036,C0147,2025-08-22 17:23:50,Regular,45.0,1,45.0
T001446,S0449,T05,M016,C0416,2025-08-12 03:38:50,VIP,66.0,1,66.0
T001447,S0189,T03,M014,C0339,2025-06-09 02:23:50,Couple,73.8,1,73.8
T001448,S0113,T02,M012,C0465,2025-06-24 09:53:50,Couple,72.0,1,72.0
T001449,S0258,T03,M004,C0063,2025-06-09 06:38:50,VIP,63.0,1,63.0
T001450,S0051,T01,M035,C0235,2025-05-04 19:53:50,Regular,37.0,1,37.0
T001451,S0417,T05,M034,C0021,2025-05-20 11:38:50,Regular,41.0,1,41.0
T001452,S0455,T05,M016,C0493,2025-07-12 01:38:50,Regular,44.0,1,44.0
T001453,S0487,T05,M031,C0260,2025-09-04 22:53:50,Regular,40.0,1,40.0
T001454,S0049,T01,M023,C0008,2025-05-10 03:08:50,VIP,57.0,1,57.0
T001455,S0244,T03,M029,C0419,2025-08-29 00:23:50,Regular,46.0,1,46.0
T001456,S0081,T02,M018,C0070,2025-06-21 16:38:50,Regular,36.0,1,36.0
T001457,S0030,T01,M014,C0382,2025-05-23 12:38:50,Regular,41.0,1,41.0
T001458,S0391,T05,M024,C0283,2025-09-13 19:38:50,Regular,48.0,1,48.0
T001459,S0349,T04,M024,C0173,2025-09-07 22:23:50,Couple,86.4,1,86.4
T001460,S0274,T03,M037,C0465,2025-08-18 17:23:50,Regular,45.0,1,45.0
T001461,S0023,T01,M016,C0163,2025-09-21 19:08:50,Regular,44.0,1,44.0
T001462,S0274,T03,M037,C0331,2025-08-12 20:23:50,Regular,45.0,1,45.0
T001463,S0242,T03,M017,C0296,2025-08-23 04:38:50,Regular,43.0,1,43.0
T001464,S0452,T05,M023,C0320,2025-08-13 09:38:50,Regular,38.0,1,38.0
T001465,S0141,T02,M032,C0534,2025-05-12 10:53:50,Regular,38.0,1,38.0
T001466,S0104,T02,M018,C0162,2025-09-06 00:23:50,Regular,36.0,1,36.0
T001467,S0065,T01,M038,C0231,2025-07-04 07:38:50,Regular,41.0,1,41.0
T001468,S0132,T02,M001,C0078,2025-08-04 10:08:50,Regular,37.0,1,37.0
T001469,S0487,T05,M031,C0425,2025-08-28 19:53:50,Regular,40.0,1,40.0
T001470,S0477,T05,M012,C0591,2025-06-23 16:08:50,VIP,60.0,1,60.0
T001471,S0048,T01,M021,C0455,2025-08-30 19:08:50,Regular,39.0,1,39.0
T001472,S0135,T02,M037,C0007,2025-08-08 14:38:50,Regular,45.0,1,45.0
T001473,S0284,T03,M004,C0583,2025-06-30 01:38:50,Regular,42.0,1,42.0
T001474,S0108,T02,M018,C0502,2025-08-11 22:08:50,Regular,36.0,1,36.0
T001475,S0190,T03,M040,C0203,2025-06-24 12:38:50,Regular,36.0,1,36.0
T001476,S0303,T03,M037,C0355,2025-07-19 09:08:50,Regular,45.0,1,45.0
T001477,S0134,T02,M027,C0580,2025-09-22 19:53:50,Regular,40.0,1,40.0
T001478,S0251,T03,M022,C0479,2025-05-16 10:23:50,Regular,40.0,1,40.0
T001479,S0176,T02,M025,C0424,2025-05-29 20:08:50,Regular,43.0,1,43.0
T001480,S0350,T04,M034,C0092,2025-05-25 05:38:50,Regular,41.0,1,41.0
T001481,S0228,T03,M001,C0493,2025-08-08 23:08:50,Regular,37.0,1,37.0
T001482,S0352,T04,M004,C0266,2025-05-10 02:08:50,Regular,42.0,1,42.0
T001483,S0454,T05,M036,C0143,2025-05-20 06:23:50,Regular,45.0,1,45.0
T001484,S0254,T03,M034,C0493,2025-07-09 04:53:50,VIP,61.5,1,61.5
T001485,S0123,T02,M005,C0590,2025-06-01 10:08:50,Regular,38.0,1,38.0
T001486,S0014,T01,M020,C0068,2025-06-24 10:08:50,VIP,58.5,1,58.5
T001487,S0228,T03,M001,C0558,2025-08-06 09:08:50,Couple,66.6,1,66.6
T001488,S0060,T01,M027,C0255,2025-07-17 05:53:50,Regular,40.0,1,40.0
T001489,S0307,T03,M013,C0097,2025-06-23 18:23:50,Regular,39.0,1,39.0
T001490,S0431,T05,M022,C0400,2025-05-30 01:38:50,Regular,40.0,1,40.0
T001491,S0058,T01,M012,C0366,2025-07-27 02:08:50,Regular,40.0,1,40.0
T001492,S0260,T03,M033,C0233,2025-08-26 05:23:50,Regular,40.0,1,40.0
T001493,S0110,T02,M009,C0151,2025-06-07 01:53:50,VIP,67.5,1,67.5
T001494,S0165,T02,M007,C0268,2025-05-04 07:08:50,Regular,43.0,1,43.0
T001495,S0295,T03,M013,C0483,2025-08-01 07:38:50,Regular,39.0,1,39.0
T001496,S0099,T02,M026,C0035,2025-09-18 19:53:50,Regular,45.0,1,45.0
T001497,S0125,T02,M036,C0385,2025-08-24 16:53:50,Regular,45.0,1,45.0
T001498,S0129,T02,M028,C0236,2025-09-17 08:08:50,Regular,43.0,1,43.0
T001499,S0479,T05,M022,C0505,2025-07-24 12:23:50,Regular,40.0,1,40.0
T001500,S0469,T05,M038,C0389,2025-05-28 16:23:50,Regular,41.0,1,41.0
T001501,S0049,T01,M023,C0153,2025-05-13 16:08:50,Regular,38.0,1,38.0
T001502,S0339,T04,M007,C0398,2025-07-26 02:08:50,VIP,64.5,1,64.5
T001503,S0490,T05,M018,C0273,2025-09-05 03:53:50,Regular,36.0,1,36.0
T001504,S0139,T02,M017,C0479,2025-05-13 08:53:50,VIP,64.5,1,64.5
T001505,S0001,T01,M020,C0381,2025-05-24 02:08:50,VIP,58.5,1,58.5
T001506,S0224,T03,M006,C0541,2025-06-15 02:08:50,Regular,43.0,1,43.0
T001507,S0322,T04,M017,C0482,2025-08-16 17:38:50,Regular,43.0,1,43.0
T001508,S0113,T02,M012,C0452,2025-06-27 00:53:50,Regular,40.0,1,40.0
T001509,S0080,T02,M010,C0274,2025-05-25 06:53:50,Regular,38.0,1,38.0
T001510,S0430,T05,M028,C0087,2025-09-05 15:08:50,Regular,43.0,1,43.0
T001511,S0301,T03,M036,C0317,2025-05-31 17:08:50,Regular,45.0,1,45.0
T001512,S0179,T02,M013,C0596,2025-06-19 16:08:50,VIP,58.5,1,58.5
T001513,S0162,T02,M014,C0441,2025-07-19 15:38:50,Regular,41.0,1,41.0
T001514,S0152,T02,M030,C0103,2025-08-01 10:23:50,Regular,38.0,1,38.0
T001515,S0134,T02,M027,C0529,2025-09-12 18:53:50,Regular,40.0,1,40.0
T001516,S0029,T01,M019,C0513,2025-08-22 11:38:50,Regular,39.0,1,39.0
T001517,S0279,T03,M026,C0417,2025-07-27 05:53:50,Couple,81.0,1,81.0
T001518,S0090,T02,M017,C0442,2025-09-17 21:23:50,Regular,43.0,1,43.0
T001519,S0028,T01,M007,C0471,2025-09-16 06:38:50,Regular,43.0,1,43.0
T001520,S0056,T01,M005,C0272,2025-04-27 04:53:50,VIP,57.0,1,57.0
T001521,S0389,T04,M035,C0412,2025-07-25 21:53:50,VIP,55.5,1,55.5
T001522,S0410,T05,M002,C0257,2025-07-12 17:38:50,Regular,37.0,1,37.0
T001523,S0358,T04,M023,C0453,2025-08-09 03:53:50,VIP,57.0,1,57.0
T001524,S0462,T05,M038,C0398,2025-07-25 07:38:50,Regular,41.0,1,41.0
T001525,S0278,T03,M029,C0121,2025-06-28 05:38:50,Regular,46.0,1,46.0
T001526,S0139,T02,M017,C0152,2025-05-14 10:53:50,Regular,43.0,1,43.0
T001527,S0124,T02,M011,C0519,2025-08-16 15:23:50,Regular,37.0,1,37.0
T001528,S0296,T03,M040,C0377,2025-06-26 18:23:50,VIP,54.0,1,54.0
T001529,S0343,T04,M002,C0026,2025-08-21 11:08:50,Regular,37.0,1,37.0
T001530,S0416,T05,M027,C0424,2025-08-25 08:08:50,Regular,40.0,1,40.0
T001531,S0241,T03,M035,C0394,2025-08-11 21:23:50,Regular,37.0,1,37.0
T001532,S0357,T04,M024,C0544,2025-09-22 10:23:50,Regular,48.0,1,48.0
T001533,S0124,T02,M011,C0160,2025-08-09 17:23:50,Regular,37.0,1,37.0
T001534,S0291,T03,M018,C0586,2025-05-17 13:08:50,Regular,36.0,1,36.0
T001535,S0359,T04,M026,C0431,2025-05-06 17:53:50,Regular,45.0,1,45.0
T001536,S0019,T01,M004,C0342,2025-09-13 09:08:50,Regular,42.0,1,42.0
T001537,S0150,T02,M019,C0341,2025-07-14 02:53:50,Regular,39.0,1,39.0
T001538,S0439,T05,M013,C0203,2025-05-13 08:23:50,Regular,39.0,1,39.0
T001539,S0061,T01,M013,C0513,2025-09-10 20:53:50,Regular,39.0,1,39.0
T001540,S0490,T05,M018,C0426,2025-09-02 09:53:50,Regular,36.0,1,36.0
T001541,S0124,T02,M011,C0472,2025-08-15 19:23:50,Regular,37.0,1,37.0
T001542,S0165,T02,M007,C0034,2025-04-27 03:08:50,Regular,43.0,1,43.0
T001543,S0371,T04,M040,C0139,2025-06-30 08:08:50,Regular,36.0,1,36.0
T001544,S0175,T02,M030,C0007,2025-06-28 06:08:50,Regular,38.0,1,38.0
T001545,S0083,T02,M021,C0076,2025-04-28 21:08:50,Regular,39.0,1,39.0
T001546,S0013,T01,M007,C0164,2025-04-27 14:23:50,Regular,43.0,1,43.0
T001547,S0137,T02,M017,C0519,2025-06-21 01:23:50,Regular,43.0,1,43.0
T001548,S0162,T02,M014,C0025,2025-07-22 16:38:50,Regular,41.0,1,41.0
T001549,S0361,T04,M005,C0179,2025-08-14 10:53:50,Regular,38.0,1,38.0
